OID_,Field1,Lake,Project,Time,PercentCoverage,Depth,POINT_X,POINT_Y
1322,1322,G-Bay,IMRP,2024-09-12T15:34:01Z,10,20,-79.747413999999935,44.740375000000029
1323,1323,G-Bay,IMRP,2024-09-12T15:34:06Z,50,40,-79.747414999999990,44.740397000000030
1324,1324,G-Bay,IMRP,2024-09-12T15:35:09Z,50,45,-79.747304999999983,44.740468000000078
1325,1325,G-Bay,IMRP,2024-09-12T15:35:20Z,50,45,-79.747273999999948,44.740468000000078
1326,1326,G-Bay,IMRP,2024-09-12T15:35:30Z,40,50,-79.747230999999942,44.740493000000072
1327,1327,G-Bay,IMRP,2024-09-12T15:35:38Z,40,55,-79.747243999999966,44.740545000000054
1328,1328,G-Bay,IMRP,2024-09-12T15:35:46Z,30,50,-79.747266999999965,44.740605000000073
1329,1329,G-Bay,IMRP,2024-09-12T15:35:53Z,10,60,-79.747302999999988,44.740652000000068
1330,1330,G-Bay,IMRP,2024-09-12T15:36:00Z,10,60,-79.747363999999948,44.740693000000078
1331,1331,G-Bay,IMRP,2024-09-12T15:36:07Z,10,60,-79.747427999999957,44.740726000000052
1332,1332,G-Bay,IMRP,2024-09-12T15:36:13Z,5,60,-79.747483999999986,44.740754000000038
1333,1333,G-Bay,IMRP,2024-09-12T15:36:19Z,5,60,-79.747548999999935,44.740790000000061
1334,1334,G-Bay,IMRP,2024-09-12T15:36:25Z,10,60,-79.747594999999990,44.740827000000081
1335,1335,G-Bay,IMRP,2024-09-12T15:36:32Z,80,60,-79.747630999999956,44.740876000000071
1336,1336,G-Bay,IMRP,2024-09-12T15:36:37Z,80,60,-79.747652999999957,44.740918000000079
1337,1337,G-Bay,IMRP,2024-09-12T15:36:45Z,20,60,-79.747707999999989,44.740960000000030
1338,1338,G-Bay,IMRP,2024-09-12T15:36:53Z,40,55,-79.747767999999951,44.740964000000076
1339,1339,G-Bay,IMRP,2024-09-12T15:36:59Z,40,45,-79.747819999999990,44.740966000000071
1340,1340,G-Bay,IMRP,2024-09-12T15:37:05Z,40,40,-79.747870999999975,44.740981000000033
1341,1341,G-Bay,IMRP,2024-09-12T15:37:14Z,25,40,-79.747913999999980,44.741027000000031
1342,1342,G-Bay,IMRP,2024-09-12T15:37:19Z,10,50,-79.747929999999940,44.741060000000061
1343,1343,G-Bay,IMRP,2024-09-12T15:37:24Z,10,50,-79.747943999999961,44.741097000000025
1344,1344,G-Bay,IMRP,2024-09-12T15:37:30Z,10,60,-79.747962999999970,44.741137000000037
1345,1345,G-Bay,IMRP,2024-09-12T15:37:36Z,10,60,-79.747992999999951,44.741182000000038
1346,1346,G-Bay,IMRP,2024-09-12T15:37:42Z,20,60,-79.748013999999955,44.741226000000040
1347,1347,G-Bay,IMRP,2024-09-12T15:37:47Z,10,85,-79.748028999999974,44.741267000000050
1348,1348,G-Bay,IMRP,2024-09-12T15:37:53Z,10,50,-79.748041999999941,44.741314000000045
1349,1349,G-Bay,IMRP,2024-09-12T15:37:59Z,15,50,-79.748055999999963,44.741364000000033
1350,1350,G-Bay,IMRP,2024-09-12T15:38:07Z,10,50,-79.748095999999975,44.741429000000039
1351,1351,G-Bay,IMRP,2024-09-12T15:38:14Z,5,50,-79.748134999999934,44.741476000000034
1352,1352,G-Bay,IMRP,2024-09-12T15:38:23Z,5,60,-79.748205999999982,44.741540000000043
1353,1353,G-Bay,IMRP,2024-09-12T15:38:30Z,5,60,-79.748248999999987,44.741587000000038
1354,1354,G-Bay,IMRP,2024-09-12T15:38:35Z,,,-79.748282999999958,44.741629000000046
1355,1355,G-Bay,IMRP,2024-09-12T16:06:30Z,100,50,-79.756158999999968,44.752582000000075
1356,1356,G-Bay,IMRP,2024-09-12T16:07:59Z,100,50,-79.756074999999953,44.752554000000032
1357,1357,G-Bay,IMRP,2024-09-12T16:08:12Z,100,60,-79.756073999999956,44.752589000000057
1358,1358,G-Bay,IMRP,2024-09-12T16:08:19Z,100,65,-79.756075999999950,44.752616000000046
1359,1359,G-Bay,IMRP,2024-09-12T16:08:26Z,100,70,-79.756082999999990,44.752641000000040
1360,1360,G-Bay,IMRP,2024-09-12T16:08:35Z,100,80,-79.756087999999977,44.752682000000050
1361,1361,G-Bay,IMRP,2024-09-12T16:08:43Z,100,90,-79.756100999999944,44.752731000000040
1362,1362,G-Bay,IMRP,2024-09-12T16:08:49Z,100,90,-79.756109999999978,44.752778000000035
1363,1363,G-Bay,IMRP,2024-09-12T16:08:56Z,100,100,-79.756117999999958,44.752823000000035
1364,1364,G-Bay,IMRP,2024-09-12T16:09:05Z,100,100,-79.756129999999985,44.752859000000058
1365,1365,G-Bay,IMRP,2024-09-12T16:09:13Z,100,110,-79.756131999999980,44.752889000000039
1366,1366,G-Bay,IMRP,2024-09-12T16:09:25Z,100,110,-79.756140999999957,44.752931000000046
1367,1367,G-Bay,IMRP,2024-09-12T16:10:00Z,100,110,-79.756202999999971,44.753069000000039
1368,1368,G-Bay,IMRP,2024-09-12T16:10:06Z,100,110,-79.756228999999962,44.753100000000074
1369,1369,G-Bay,IMRP,2024-09-12T16:10:13Z,100,100,-79.756266999999980,44.753139000000033
1370,1370,G-Bay,IMRP,2024-09-12T16:10:37Z,,,-79.756426999999974,44.753143000000080
1371,1371,G-Bay,IMRP,2024-09-12T16:10:45Z,100,100,-79.756498999999963,44.753115000000037
1372,1372,G-Bay,IMRP,2024-09-12T16:11:07Z,100,100,-79.756587999999965,44.753072000000031
1373,1373,G-Bay,IMRP,2024-09-12T16:11:47Z,100,100,-79.756518999999969,44.753184000000033
1374,1374,G-Bay,IMRP,2024-09-12T16:11:56Z,100,95,-79.756550999999945,44.753245000000049
1375,1375,G-Bay,IMRP,2024-09-12T16:12:02Z,100,110,-79.756561999999974,44.753282000000070
1376,1376,G-Bay,IMRP,2024-09-12T16:12:07Z,100,110,-79.756579999999985,44.753321000000028
1377,1377,G-Bay,IMRP,2024-09-12T16:12:24Z,100,110,-79.756649999999979,44.753446000000054
1378,1378,G-Bay,IMRP,2024-09-12T16:12:37Z,100,110,-79.756694999999979,44.753530000000069
1379,1379,G-Bay,IMRP,2024-09-12T16:12:47Z,100,120,-79.756712999999934,44.753585000000044
1380,1380,G-Bay,IMRP,2024-09-12T16:12:56Z,100,100,-79.756741999999974,44.753632000000039
1381,1381,G-Bay,IMRP,2024-09-12T16:13:06Z,100,110,-79.756770999999958,44.753694000000053
1382,1382,G-Bay,IMRP,2024-09-12T16:13:15Z,100,120,-79.756797999999947,44.753747000000033
1383,1383,G-Bay,IMRP,2024-09-12T16:13:28Z,100,130,-79.756819999999948,44.753810000000044
1384,1384,G-Bay,IMRP,2024-09-12T16:13:39Z,100,130,-79.756840999999952,44.753861000000029
1385,1385,G-Bay,IMRP,2024-09-12T16:18:30Z,100,70,-79.757129999999961,44.753861000000029
1386,1386,G-Bay,IMRP,2024-09-12T16:18:44Z,100,100,-79.757122999999979,44.753820000000076
1387,1387,G-Bay,IMRP,2024-09-12T16:19:02Z,100,100,-79.757150999999965,44.753742000000045
1388,1388,G-Bay,IMRP,2024-09-12T16:19:12Z,100,80,-79.757170999999971,44.753691000000060
1389,1389,G-Bay,IMRP,2024-09-12T16:19:23Z,75,90,-79.757169999999974,44.753635000000031
1390,1390,G-Bay,IMRP,2024-09-12T16:19:37Z,100,90,-79.757124999999974,44.753580000000056
1391,1391,G-Bay,IMRP,2024-09-12T16:19:44Z,100,90,-79.757089999999948,44.753554000000065
1392,1392,G-Bay,IMRP,2024-09-12T16:19:50Z,100,95,-79.757057999999972,44.753534000000059
1393,1393,G-Bay,IMRP,2024-09-12T16:19:56Z,100,100,-79.757015999999965,44.753518000000042
1394,1394,G-Bay,IMRP,2024-09-12T16:20:01Z,100,110,-79.756976999999949,44.753495000000044
1395,1395,G-Bay,IMRP,2024-09-12T16:20:08Z,100,100,-79.756952999999953,44.753459000000078
1396,1396,G-Bay,IMRP,2024-09-12T16:20:14Z,100,100,-79.756934999999942,44.753431000000035
1397,1397,G-Bay,IMRP,2024-09-12T16:20:20Z,100,100,-79.756916999999987,44.753397000000064
1398,1398,G-Bay,IMRP,2024-09-12T16:20:26Z,100,95,-79.756902999999966,44.753372000000070
1399,1399,G-Bay,IMRP,2024-09-12T16:20:39Z,100,95,-79.756865999999945,44.753323000000080
1400,1400,G-Bay,IMRP,2024-09-12T16:21:02Z,100,100,-79.756797999999947,44.753247000000044
1401,1401,G-Bay,IMRP,2024-09-12T16:21:15Z,100,95,-79.756754999999941,44.753204000000039
1402,1402,G-Bay,IMRP,2024-09-12T16:21:21Z,100,100,-79.756737999999984,44.753191000000072
1403,1403,G-Bay,IMRP,2024-09-12T16:21:34Z,100,100,-79.756676999999968,44.753135000000043
1404,1404,G-Bay,IMRP,2024-09-12T16:21:42Z,100,100,-79.756647999999984,44.753111000000047
1405,1405,G-Bay,IMRP,2024-09-12T16:22:15Z,,,-79.756625999999983,44.753067000000044
1406,1406,G-Bay,IMRP,2024-09-12T16:22:59Z,100,80,-79.756555999999989,44.752964000000077
1407,1407,G-Bay,IMRP,2024-09-12T16:23:09Z,100,90,-79.756522999999959,44.752938000000029
1408,1408,G-Bay,IMRP,2024-09-12T16:23:25Z,100,90,-79.756440999999938,44.752886000000046
1409,1409,G-Bay,IMRP,2024-09-12T16:23:31Z,100,85,-79.756408999999962,44.752863000000048
1410,1410,G-Bay,IMRP,2024-09-12T16:23:37Z,100,80,-79.756376999999986,44.752836000000059
1411,1411,G-Bay,IMRP,2024-09-12T16:23:46Z,100,80,-79.756329999999934,44.752788000000066
1412,1412,G-Bay,IMRP,2024-09-12T16:23:54Z,90,80,-79.756293999999968,44.752749000000051
1413,1413,G-Bay,IMRP,2024-09-12T16:26:58Z,100,100,-79.757219999999961,44.754027000000065
1414,1414,G-Bay,IMRP,2024-09-12T16:27:19Z,100,110,-79.757275999999933,44.754110000000026
1415,1415,G-Bay,IMRP,2024-09-12T16:27:28Z,100,105,-79.757287999999960,44.754141000000061
1416,1416,G-Bay,IMRP,2024-09-12T16:27:35Z,100,100,-79.757316999999944,44.754152000000033
1417,1417,G-Bay,IMRP,2024-09-12T16:27:44Z,100,100,-79.757373999999970,44.754170000000045
1418,1418,G-Bay,IMRP,2024-09-12T16:27:52Z,100,100,-79.757409999999936,44.754186000000061
1419,1419,G-Bay,IMRP,2024-09-12T16:27:57Z,100,100,-79.757431999999937,44.754210000000057
1420,1420,G-Bay,IMRP,2024-09-12T16:28:06Z,100,100,-79.757462999999973,44.754252000000065
1421,1421,G-Bay,IMRP,2024-09-12T16:28:17Z,100,90,-79.757492999999954,44.754304000000047
1422,1422,G-Bay,IMRP,2024-09-12T16:28:25Z,100,90,-79.757511999999963,44.754342000000065
1423,1423,G-Bay,IMRP,2024-09-12T16:28:33Z,100,90,-79.757523999999989,44.754371000000049
1424,1424,G-Bay,IMRP,2024-09-12T16:28:40Z,100,90,-79.757544999999936,44.754402000000027
1425,1425,G-Bay,IMRP,2024-09-12T16:28:45Z,100,90,-79.757563999999945,44.754430000000070
1426,1426,G-Bay,IMRP,2024-09-12T16:28:52Z,100,85,-79.757581999999957,44.754462000000046
1427,1427,G-Bay,IMRP,2024-09-12T16:28:59Z,100,80,-79.757605999999953,44.754499000000067
1428,1428,G-Bay,IMRP,2024-09-12T16:29:05Z,100,80,-79.757612999999935,44.754525000000058
1429,1429,G-Bay,IMRP,2024-09-12T16:29:12Z,100,80,-79.757629999999949,44.754552000000047
1430,1430,G-Bay,IMRP,2024-09-12T16:29:18Z,100,80,-79.757642999999973,44.754586000000074
1431,1431,G-Bay,IMRP,2024-09-12T16:29:28Z,100,85,-79.757670999999959,44.754638000000057
1432,1432,G-Bay,IMRP,2024-09-12T16:29:41Z,100,80,-79.757688999999971,44.754688000000044
1433,1433,G-Bay,IMRP,2024-09-12T16:29:48Z,100,80,-79.757715999999959,44.754720000000077
1434,1434,G-Bay,IMRP,2024-09-12T16:29:58Z,90,70,-79.757761999999957,44.754758000000038
1435,1435,G-Bay,IMRP,2024-09-12T16:30:09Z,50,65,-79.757797999999980,44.754780000000039
1436,1436,G-Bay,IMRP,2024-09-12T16:30:18Z,50,60,-79.757835999999941,44.754815000000065
1437,1437,G-Bay,IMRP,2024-09-12T16:30:42Z,50,60,-79.757872999999961,44.754854000000080
1438,1438,G-Bay,IMRP,2024-09-12T16:30:49Z,75,60,-79.757871999999963,44.754895000000033
1439,1439,G-Bay,IMRP,2024-09-12T16:30:57Z,75,60,-79.757878999999946,44.754928000000064
1440,1440,G-Bay,IMRP,2024-09-12T16:31:05Z,75,70,-79.757883999999990,44.754957000000047
1441,1441,G-Bay,IMRP,2024-09-12T16:31:12Z,50,65,-79.757898999999952,44.754994000000067
1442,1442,G-Bay,IMRP,2024-09-12T16:31:20Z,80,65,-79.757905999999934,44.755021000000056
1443,1443,G-Bay,IMRP,2024-09-12T16:31:28Z,90,70,-79.757904999999937,44.755054000000030
1444,1444,G-Bay,IMRP,2024-09-12T16:31:37Z,90,75,-79.757911999999976,44.755096000000037
1445,1445,G-Bay,IMRP,2024-09-12T16:31:47Z,100,75,-79.757908999999984,44.755151000000069
1446,1446,G-Bay,IMRP,2024-09-12T16:31:56Z,100,70,-79.757899999999950,44.755202000000054
1447,1447,G-Bay,IMRP,2024-09-12T16:32:04Z,100,70,-79.757895999999960,44.755246000000056
1448,1448,G-Bay,IMRP,2024-09-12T16:33:18Z,100,90,-79.757894999999962,44.755430000000047
1449,1449,G-Bay,IMRP,2024-09-12T16:33:42Z,100,90,-79.757886999999982,44.755487000000073
1450,1450,G-Bay,IMRP,2024-09-12T16:33:51Z,100,90,-79.757881999999938,44.755516000000057
1451,1451,G-Bay,IMRP,2024-09-12T16:34:01Z,100,90,-79.757888999999977,44.755546000000038
1452,1452,G-Bay,IMRP,2024-09-12T16:34:24Z,100,90,-79.757910999999979,44.755639000000031
1453,1453,G-Bay,IMRP,2024-09-12T16:34:33Z,100,90,-79.757903999999940,44.755681000000038
1454,1454,G-Bay,IMRP,2024-09-12T16:34:47Z,100,90,-79.757908999999984,44.755730000000028
1455,1455,G-Bay,IMRP,2024-09-12T16:34:56Z,100,90,-79.757908999999984,44.755770000000041
1456,1456,G-Bay,IMRP,2024-09-12T16:35:03Z,100,90,-79.757916999999964,44.755805000000066
1457,1457,G-Bay,IMRP,2024-09-12T16:35:10Z,100,90,-79.757911999999976,44.755848000000071
1458,1458,G-Bay,IMRP,2024-09-12T16:35:21Z,100,90,-79.757938999999965,44.755911000000026
1459,1459,G-Bay,IMRP,2024-09-12T16:35:30Z,100,90,-79.757955999999979,44.755951000000039
1460,1460,G-Bay,IMRP,2024-09-12T16:35:41Z,100,90,-79.757941999999957,44.756000000000029
1461,1461,G-Bay,IMRP,2024-09-12T16:35:48Z,100,90,-79.757930999999985,44.756025000000079
1462,1462,G-Bay,IMRP,2024-09-12T16:35:58Z,100,90,-79.757889999999975,44.756059000000050
1463,1463,G-Bay,IMRP,2024-09-12T16:36:08Z,100,95,-79.757871999999963,44.756095000000073
1464,1464,G-Bay,IMRP,2024-09-12T16:36:17Z,95,100,-79.757861999999989,44.756135000000029
1465,1465,G-Bay,IMRP,2024-09-12T16:36:28Z,100,95,-79.757841999999982,44.756183000000078
1466,1466,G-Bay,IMRP,2024-09-12T16:36:41Z,100,90,-79.757817999999986,44.756234000000063
1467,1467,G-Bay,IMRP,2024-09-12T16:36:49Z,100,90,-79.757796999999982,44.756271000000027
1468,1468,G-Bay,IMRP,2024-09-12T16:36:55Z,100,95,-79.757797999999980,44.756310000000042
1469,1469,G-Bay,IMRP,2024-09-12T16:37:03Z,100,95,-79.757790999999941,44.756354000000044
1470,1470,G-Bay,IMRP,2024-09-12T16:37:10Z,100,100,-79.757785999999953,44.756398000000047
1471,1471,G-Bay,IMRP,2024-09-12T16:37:19Z,100,100,-79.757772999999986,44.756442000000050
1472,1472,G-Bay,IMRP,2024-09-12T16:37:26Z,100,100,-79.757765999999947,44.756479000000070
1473,1473,G-Bay,IMRP,2024-09-12T16:37:33Z,100,100,-79.757751999999982,44.756504000000064
1474,1474,G-Bay,IMRP,2024-09-12T16:37:41Z,100,90,-79.757758999999965,44.756537000000037
1475,1475,G-Bay,IMRP,2024-09-12T16:37:48Z,100,90,-79.757756999999970,44.756570000000067
1476,1476,G-Bay,IMRP,2024-09-12T16:37:56Z,100,95,-79.757748999999990,44.756601000000046
1477,1477,G-Bay,IMRP,2024-09-12T16:38:03Z,100,95,-79.757728999999983,44.756638000000066
1478,1478,G-Bay,IMRP,2024-09-12T16:38:10Z,100,95,-79.757711999999970,44.756665000000055
1479,1479,G-Bay,IMRP,2024-09-12T16:38:18Z,100,100,-79.757687999999973,44.756694000000039
1480,1480,G-Bay,IMRP,2024-09-12T16:38:26Z,,,-79.757664999999974,44.756738000000041
1481,1481,G-Bay,IMRP,2024-09-09T18:11:09Z,40,44,-79.793334999999956,44.740155000000073
1482,1482,G-Bay,IMRP,2024-09-09T18:11:45Z,30,41,-79.793329999999969,44.740182000000061
1483,1483,G-Bay,IMRP,2024-09-09T18:12:25Z,0,32,-79.793278999999984,44.740160000000060
1484,1484,G-Bay,IMRP,2024-09-09T18:12:34Z,0,36,-79.793266999999958,44.740168000000040
1485,1485,G-Bay,IMRP,2024-09-09T18:13:35Z,10,38,-79.793232999999987,44.740239000000031
1486,1486,G-Bay,IMRP,2024-09-09T18:13:59Z,5,22,-79.793193999999971,44.740279000000044
1487,1487,G-Bay,IMRP,2024-09-09T18:14:27Z,0,27,-79.793151999999964,44.740314000000069
1488,1488,G-Bay,IMRP,2024-09-09T18:14:52Z,0,24,-79.793118999999990,44.740344000000050
1489,1489,G-Bay,IMRP,2024-09-09T18:15:31Z,0,13,-79.793038999999965,44.740342000000055
1490,1490,G-Bay,IMRP,2024-09-09T18:16:04Z,0,14,-79.793046999999945,44.740316000000064
1491,1491,G-Bay,IMRP,2024-09-09T18:16:28Z,0,0,-79.793073680999953,44.740303717000074
1492,1492,G-Bay,IMRP,2024-09-09T18:17:08Z,0,12,-79.793118751999941,44.740272501000049
1493,1493,G-Bay,IMRP,2024-09-09T18:17:30Z,0,26,-79.793175999999960,44.740245000000073
1494,1494,G-Bay,IMRP,2024-09-09T18:18:18Z,0,29,-79.793236999999976,44.740201000000070
1495,1495,G-Bay,IMRP,2024-09-09T18:18:47Z,0,22,-79.793225999999947,44.740159000000062
1496,1496,G-Bay,IMRP,2024-09-09T18:19:06Z,0,0,-79.793221999999957,44.740142000000048
1497,1497,G-Bay,IMRP,2024-09-09T18:19:29Z,0,0,-79.793247999999949,44.740114000000062
1498,1498,G-Bay,IMRP,2024-09-09T18:19:54Z,0,31,-79.793312999999955,44.740113000000065
1499,1499,G-Bay,IMRP,2024-09-09T18:20:36Z,0,36,-79.793374999999969,44.740116000000057
1500,1500,G-Bay,IMRP,2024-09-09T18:21:23Z,20,50,-79.793429999999944,44.740119000000050
1501,1501,G-Bay,IMRP,2024-09-09T18:22:00Z,10,53,-79.793469999999957,44.740090000000066
1502,1502,G-Bay,IMRP,2024-09-09T18:22:39Z,10,43,-79.793430999999941,44.740055000000041
1503,1503,G-Bay,IMRP,2024-09-09T18:23:04Z,10,39,-79.793396999999970,44.740035000000034
1504,1504,G-Bay,IMRP,2024-09-09T18:23:33Z,10,36,-79.793355999999960,44.740019000000075
1505,1505,G-Bay,IMRP,2024-09-09T18:24:00Z,0,22,-79.793340999999941,44.739999000000068
1506,1506,G-Bay,IMRP,2024-09-09T18:24:29Z,0,0,-79.793307999999968,44.739971000000025
1507,1507,G-Bay,IMRP,2024-09-09T18:25:10Z,0,28,-79.793403999999953,44.739937000000054
1508,1508,G-Bay,IMRP,2024-09-09T18:25:37Z,0,32,-79.793452999999943,44.739925000000028
1509,1509,G-Bay,IMRP,2024-09-09T18:26:17Z,5,38,-79.793510999999967,44.739924000000030
1510,1510,G-Bay,IMRP,2024-09-09T18:26:44Z,5,39,-79.793568999999934,44.739933000000065
1511,1511,G-Bay,IMRP,2024-09-09T18:27:13Z,10,41,-79.793634999999938,44.739937000000054
1512,1512,G-Bay,IMRP,2024-09-09T18:27:54Z,5,33,-79.793626999999958,44.739909000000068
1513,1513,G-Bay,IMRP,2024-09-09T18:28:06Z,30,37,-79.793586999999945,44.739886000000070
1514,1514,G-Bay,IMRP,2024-09-09T18:28:49Z,5,36,-79.793515999999954,44.739848000000052
1515,1515,G-Bay,IMRP,2024-09-09T18:29:22Z,0,25,-79.793463999999972,44.739809000000037
1516,1516,G-Bay,IMRP,2024-09-09T18:29:48Z,0,14,-79.793436999999983,44.739771000000076
1517,1517,G-Bay,IMRP,2024-09-09T18:30:03Z,0,0,-79.793422999999962,44.739756000000057
1518,1518,G-Bay,IMRP,2024-09-09T18:30:35Z,0,27,-79.793498999999940,44.739739000000043
1519,1519,G-Bay,IMRP,2024-09-09T18:31:03Z,10,34,-79.793587999999943,44.739738000000045
1520,1520,G-Bay,IMRP,2024-09-09T18:31:47Z,10,36,-79.793685999999980,44.739717000000041
1521,1521,G-Bay,IMRP,2024-09-09T18:32:17Z,40,39,-79.793745999999942,44.739741000000038
1522,1522,G-Bay,IMRP,2024-09-09T18:39:38Z,75,36,-79.795278999999937,44.738347000000033
1523,1523,G-Bay,IMRP,2024-09-09T18:40:03Z,100,39,-79.795253999999943,44.738373000000081
1524,1524,G-Bay,IMRP,2024-09-09T18:40:22Z,100,37,-79.795237999999983,44.738387000000046
1525,1525,G-Bay,IMRP,2024-09-09T18:41:28Z,100,33,-79.795197999999971,44.738398000000075
1526,1526,G-Bay,IMRP,2024-09-09T18:41:43Z,75,33,-79.795148999999981,44.738417000000027
1527,1527,G-Bay,IMRP,2024-09-09T18:42:25Z,50,23,-79.795143999999937,44.738407000000052
1528,1528,G-Bay,IMRP,2024-09-09T18:42:47Z,70,19,-79.795128999999974,44.738387000000046
1529,1529,G-Bay,IMRP,2024-09-09T18:43:19Z,75,18,-79.795139999999947,44.738352000000077
1530,1530,G-Bay,IMRP,2024-09-09T18:43:53Z,0,0,-79.795110999999963,44.738308000000075
1531,1531,G-Bay,IMRP,2024-09-09T18:46:37Z,80,30,-79.795268999999962,44.738338000000056
1532,1532,G-Bay,IMRP,2024-09-09T18:47:05Z,75,25,-79.795266999999967,44.738289000000066
1533,1533,G-Bay,IMRP,2024-09-09T18:47:51Z,100,22,-79.795239999999978,44.738255000000038
1534,1534,G-Bay,IMRP,2024-09-09T18:48:28Z,100,22,-79.795257999999990,44.738236000000029
1535,1535,G-Bay,IMRP,2024-09-09T18:49:11Z,50,30,-79.795306999999980,44.738239000000078
1536,1536,G-Bay,IMRP,2024-09-09T18:49:55Z,75,36,-79.795323999999937,44.738238000000081
1537,1537,G-Bay,IMRP,2024-09-09T18:50:18Z,,,-79.795325999999989,44.738237000000026
1538,1538,G-Bay,IMRP,2024-09-09T18:50:40Z,88,40,-79.795367999999939,44.738238000000081
1539,1539,G-Bay,IMRP,2024-09-09T18:51:33Z,100,52,-79.795409999999947,44.738253000000043
1540,1540,G-Bay,IMRP,2024-09-09T18:52:18Z,100,56,-79.795435999999938,44.738234000000034
1541,1541,G-Bay,IMRP,2024-09-09T18:53:26Z,100,54,-79.795463999999981,44.738210000000038
1542,1542,G-Bay,IMRP,2024-09-09T19:06:46Z,100,32,-79.799633999999969,44.745736000000079
1543,1543,G-Bay,IMRP,2024-09-09T19:07:21Z,80,62,-79.799605999999983,44.745712000000026
1544,1544,G-Bay,IMRP,2024-09-09T19:07:44Z,50,72,-79.799624999999935,44.745690000000025
1545,1545,G-Bay,IMRP,2024-09-09T19:08:40Z,75,70,-79.799627999999984,44.745679000000052
1546,1546,G-Bay,IMRP,2024-09-09T19:08:59Z,10,40,-79.799673999999982,44.745670000000075
1547,1547,G-Bay,IMRP,2024-09-09T19:09:28Z,10,52,-79.799688999999944,44.745623000000080
1548,1548,G-Bay,IMRP,2024-09-09T19:10:55Z,30,80,-79.799680999999964,44.745604000000071
1549,1549,G-Bay,IMRP,2024-09-09T19:11:23Z,20,51,-79.799727999999959,44.745598000000030
1550,1550,G-Bay,IMRP,2024-09-09T19:12:01Z,0,32,-79.799759999999935,44.745557000000076
1551,1551,G-Bay,IMRP,2024-09-09T19:12:27Z,30,74,-79.799749999999960,44.745523000000048
1552,1552,G-Bay,IMRP,2024-09-09T19:12:59Z,10,37,-79.799791999999968,44.745512000000076
1553,1553,G-Bay,IMRP,2024-09-09T19:13:33Z,30,85,-79.799770999999964,44.745477000000051
1554,1554,G-Bay,IMRP,2024-09-09T19:14:09Z,0,47,-79.799834999999973,44.745480000000043
1555,1555,G-Bay,IMRP,2024-09-09T19:14:46Z,30,77,-79.799805999999990,44.745434000000046
1556,1556,G-Bay,IMRP,2024-09-09T19:15:09Z,0,0,-79.799883999999963,44.745440000000031
1557,1557,G-Bay,IMRP,2024-09-10T15:15:42Z,40,79,-79.791312999999946,44.835636000000079
1558,1558,G-Bay,IMRP,2024-09-10T15:16:21Z,0,40,-79.791271999999935,44.835679000000027
1559,1559,G-Bay,IMRP,2024-09-10T15:17:59Z,70,95,-79.791270999999938,44.835737000000051
1560,1560,G-Bay,IMRP,2024-09-10T15:19:20Z,90,60,-79.791323999999975,44.835716000000048
1561,1561,G-Bay,IMRP,2024-09-10T15:21:08Z,100,75,-79.791574999999966,44.835845000000063
1562,1562,G-Bay,IMRP,2024-09-10T15:22:14Z,100,70,-79.791709999999966,44.835923000000037
1563,1563,G-Bay,IMRP,2024-09-10T15:23:52Z,30,65,-79.791744999999935,44.836040000000025
1564,1564,G-Bay,IMRP,2024-09-10T15:25:14Z,60,34,-79.791613999999981,44.836222000000078
1565,1565,G-Bay,IMRP,2024-09-10T15:26:15Z,80,37,-79.791510999999957,44.836383000000069
1566,1566,G-Bay,IMRP,2024-09-10T15:27:08Z,100,27,-79.791359999999941,44.836492000000078
1567,1567,G-Bay,IMRP,2024-09-10T15:27:56Z,90,15,-79.791282999999964,44.836538000000075
1568,1568,G-Bay,IMRP,2024-09-10T15:30:19Z,10,26,-79.791248999999937,44.836047000000065
1569,1569,G-Bay,IMRP,2024-09-10T15:31:53Z,100,80,-79.791237999999964,44.835941000000048
1570,1570,G-Bay,IMRP,2024-09-10T15:33:25Z,60,95,-79.790989999999965,44.836002000000065
1571,1571,G-Bay,IMRP,2024-09-10T15:34:19Z,0,20,-79.790969999999959,44.836078000000043
1572,1572,G-Bay,IMRP,2024-09-10T15:34:53Z,0,45,-79.790950999999950,44.836105000000032
1573,1573,G-Bay,IMRP,2024-09-10T15:35:54Z,0,32,-79.790889999999933,44.836149000000034
1574,1574,G-Bay,IMRP,2024-09-10T15:36:32Z,0,27,-79.790829999999971,44.836244000000079
1575,1575,G-Bay,IMRP,2024-09-10T15:37:48Z,0,60,-79.790729999999940,44.836239000000035
1576,1576,G-Bay,IMRP,2024-09-10T15:38:27Z,10,31,-79.790663999999936,44.836321000000055
1577,1577,G-Bay,IMRP,2024-09-10T15:39:26Z,95,50,-79.790573999999935,44.836346000000049
1578,1578,G-Bay,IMRP,2024-09-10T15:40:12Z,75,89,-79.790479999999945,44.836413000000050
1579,1579,G-Bay,IMRP,2024-09-10T15:41:29Z,0,24,-79.790507999999988,44.836547000000053
1580,1580,G-Bay,IMRP,2024-09-10T15:42:23Z,0,60,-79.790418999999986,44.836554000000035
1581,1581,G-Bay,IMRP,2024-09-10T15:43:51Z,80,26,-79.790391999999940,44.836636000000055
1582,1582,G-Bay,IMRP,2024-09-10T15:44:47Z,0,10,-79.790316999999959,44.836684000000048
1583,1583,G-Bay,IMRP,2024-09-10T15:46:11Z,0,50,-79.790267999999969,44.836687000000040
1584,1584,G-Bay,IMRP,2024-09-10T15:48:22Z,60,37,-79.790261999999984,44.836865000000046
