"","OID_","Field1","Lake","Project","Time","PercentCoverage","Depth","POINT_X","POINT_Y","geometry","id_point","fetch_km","weighted_fetch_km","fetch_km_all","weighted_fetch_km_all"
"1737",2034,2034,"G-Bay","IMRP","2024-09-11T18:58:48Z",0,70,-79.8776579999999,44.808707,c(588751.609043149, 4962313.17239781),1737,0.0154996864940473,0.0154996864940473,1.90724718338983,1.90724718338983
"1738",2035,2035,"G-Bay","IMRP","2024-09-11T18:59:11Z",10,70,-79.87776,44.8086940000001,c(588743.563101332, 4962311.61695111),1738,0.0136458412762489,0.0136458412762489,1.82413350688431,1.82413350688431
"1739",2036,2036,"G-Bay","IMRP","2024-09-11T18:59:28Z",10,80,-79.877834,44.8087370000001,c(588737.645445998, 4962316.31277037),1739,0.0182481824779818,0.0182481824779818,1.79291356491746,1.79291356491746
"1740",2037,2037,"G-Bay","IMRP","2024-09-11T18:59:42Z",0,70,-79.8779,44.8087760000001,c(588732.366549867, 4962320.57299235),1740,0.0224409214124114,0.0224409214124114,2.00289833205186,2.00289833205186
"1741",2038,2038,"G-Bay","IMRP","2024-09-11T18:59:52Z",10,75,-79.877941,44.8088050000001,c(588729.079921048, 4962323.74966855),1741,0.0255905811102587,0.0255905811102587,2.00925059953444,2.00925059953444
"1742",2039,2039,"G-Bay","IMRP","2024-09-11T18:59:59Z",20,80,-79.877985,44.80882,c(588725.5775298, 4962325.36789923),1742,0.0271444506816894,0.0271444506816894,2.00312970638336,2.00312970638336
"1743",2040,2040,"G-Bay","IMRP","2024-09-11T19:00:15Z",10,70,-79.878075,44.808835,c(588718.437595558, 4962326.93592699),1743,0.0285447027531349,0.0285447027531349,2.00161825268814,2.00161825268814
"1744",2041,2041,"G-Bay","IMRP","2024-09-11T19:00:29Z",0,90,-79.878143,44.8088690000001,c(588713.008232186, 4962330.63856304),1744,0.0321727953219885,0.0321727953219885,2.002862180811,2.002862180811
"1745",2042,2042,"G-Bay","IMRP","2024-09-11T19:00:40Z",0,90,-79.878189,44.8089170000001,c(588709.297106738, 4962335.92038418),1745,0.0373357926507582,0.0373357926507582,2.03762088383234,2.03762088383234
"1746",2043,2043,"G-Bay","IMRP","2024-09-11T19:00:57Z",20,80,-79.878273,44.808931,c(588702.633183004, 4962337.3838932),1746,0.0381985384169392,0.0381985384169392,2.03233052639929,2.03233052639929
"1747",2044,2044,"G-Bay","IMRP","2024-09-11T19:01:08Z",10,90,-79.87834,44.8089660000001,c(588697.281381784, 4962341.1987173),1747,0.0413127756235682,0.0413127756235682,2.04114084606332,2.04114084606332
"1748",2045,2045,"G-Bay","IMRP","2024-09-11T19:01:32Z",10,110,-79.87848,44.8090240000001,c(588686.121728733, 4962347.48882745),1748,0.0451827510215297,0.0451827510215297,2.04089491522151,2.04089491522151
"1749",2046,2046,"G-Bay","IMRP","2024-09-11T19:01:49Z",10,110,-79.878552,44.809087,c(588680.331652535, 4962354.40855606),1749,0.049918757695541,0.049918757695541,2.03797483752028,2.03797483752028
"1750",2047,2047,"G-Bay","IMRP","2024-09-11T19:01:54Z",30,90,-79.878571,44.8091170000001,c(588678.783221175, 4962357.72034187),1750,0.0522823885395713,0.0522823885395713,2.29952447033763,2.29952447033763
"1751",2048,2048,"G-Bay","IMRP","2024-09-11T19:02:20Z",30,90,-79.878599,44.8092,c(588676.441883272, 4962366.90975007),1751,0.0595758639803306,0.0595758639803306,2.2975466791007,2.2975466791007
"1752",2049,2049,"G-Bay","IMRP","2024-09-11T19:02:35Z",10,80,-79.878615,44.8092800000001,c(588675.05406612, 4962375.77899812),1752,0.0662542500109898,0.0662542500109898,2.2997528393231,2.2997528393231
"1753",2050,2050,"G-Bay","IMRP","2024-09-11T19:02:45Z",20,90,-79.8786259999999,44.8093240000001,c(588674.116800045, 4962380.65468483),1753,0.0697179368728615,0.0697179368728615,2.27025285730239,2.27025285730239
"1754",2051,2051,"G-Bay","IMRP","2024-09-11T19:03:06Z",10,100,-79.878612,44.8094110000001,c(588675.090549896, 4962390.33424542),1754,0.0780299490272754,0.0780299490272754,2.24157255406906,2.24157255406906
"1755",2052,2052,"G-Bay","IMRP","2024-09-11T19:03:12Z",10,90,-79.878629,44.809442,c(588673.698749223, 4962393.75929798),1755,0.0800959975461186,0.0800959975461186,2.27307856355558,2.27307856355558
"1756",2053,2053,"G-Bay","IMRP","2024-09-11T19:03:26Z",10,90,-79.878652,44.8094840000001,c(588671.815636896, 4962398.39972744),1756,0.0810420371673532,0.0810420371673532,2.27466051514613,2.27466051514613
"1757",2054,2054,"G-Bay","IMRP","2024-09-11T19:03:47Z",20,90,-79.8787179999999,44.8095670000001,c(588666.469431125, 4962407.54768879),1757,0.0830917731672845,0.0830917731672845,2.7495915551766,2.7495915551766
"1758",2055,2055,"G-Bay","IMRP","2024-09-11T19:03:52Z",30,80,-79.878734,44.809583,c(588665.179698189, 4962409.30757722),1758,0.0827136708466283,0.0827136708466283,2.75030846092589,2.75030846092589
"1759",2056,2056,"G-Bay","IMRP","2024-09-11T19:04:08Z",40,70,-79.878773,44.8096200000001,c(588662.039041453, 4962413.37513878),1759,0.0809300507993133,0.0809300507993133,2.74918102211738,2.74918102211738
"1760",2057,2057,"G-Bay","IMRP","2024-09-11T19:04:21Z",NA,NA,-79.8788079999999,44.809647,c(588659.230013871, 4962416.33622671),1760,0.0798541664392208,0.0798541664392208,2.74737596195768,2.74737596195768
"1761",2058,2058,"G-Bay","IMRP","2024-09-12T14:40:55Z",60,110,-79.878809,44.809647,c(588659.150937916, 4962416.33513604),1761,0.0797916673469358,0.0797916673469358,2.74737574276246,2.74737574276246
"1762",2059,2059,"G-Bay","IMRP","2024-09-12T14:43:10Z",60,100,-79.7409499999999,44.737425,c(599684.669816975, 4954553.29312116),1762,0.286975480534415,0.286975480534415,1.41162618652138,1.41162618652138
"1763",2060,2060,"G-Bay","IMRP","2024-09-12T14:44:25Z",80,90,-79.740718,44.7373470000001,c(599703.172394639, 4954544.91286536),1763,0.260552934028873,0.260552934028873,1.40001147298719,1.40001147298719
"1764",2061,2061,"G-Bay","IMRP","2024-09-12T14:45:20Z",100,80,-79.7405649999999,44.737287,c(599715.389267024, 4954538.43535551),1764,0.230898262593186,0.230898262593186,1.40205361801757,1.40205361801757
"1765",2062,2062,"G-Bay","IMRP","2024-09-12T14:46:16Z",100,70,-79.740374,44.7372050000001,c(599730.652633061, 4954529.56061662),1765,0.213014947532326,0.213014947532326,1.42642310667448,1.42642310667448
"1766",2063,2063,"G-Bay","IMRP","2024-09-12T14:48:14Z",100,70,-79.7401839999999,44.737178,c(599745.7422981, 4954526.79422416),1766,0.196123933663939,0.196123933663939,1.41213038039632,1.41213038039632
"1767",2064,2064,"G-Bay","IMRP","2024-09-12T14:49:22Z",100,30,-79.740083,44.7371820000001,c(599753.732093487, 4954527.36233832),1767,0.186542610807414,0.186542610807414,1.41096658791458,1.41096658791458
"1768",2065,2065,"G-Bay","IMRP","2024-09-12T14:50:29Z",100,60,-79.740168,44.7371650000001,c(599747.031450734, 4954525.36976065),1768,0.194426535526595,0.194426535526595,1.41146457133763,1.41146457133763
"1769",2066,2066,"G-Bay","IMRP","2024-09-12T14:51:09Z",100,70,-79.7402079999999,44.737128,c(599743.928068162, 4954521.21068757),1769,0.190290615412158,0.190290615412158,1.40921562378251,1.40921562378251
"1770",2067,2067,"G-Bay","IMRP","2024-09-12T14:51:50Z",0,0,-79.740172,44.7370700000001,c(599746.878097794, 4954514.81202295),1770,0.1873247206645,0.1873247206645,1.40833015925089,1.40833015925089
"1771",2068,2068,"G-Bay","IMRP","2024-09-12T14:53:05Z",100,75,-79.740214,44.737064,c(599743.563058465, 4954514.09405588),1771,0.190882734029994,0.190882734029994,1.40882670200464,1.40882670200464
"1772",2069,2069,"G-Bay","IMRP","2024-09-12T14:53:58Z",100,70,-79.740247,44.7369890000001,c(599741.079229101, 4954505.72242886),1772,0.189418909766801,0.189418909766801,1.40387992164251,1.40387992164251
"1773",2070,2070,"G-Bay","IMRP","2024-09-12T14:54:56Z",100,70,-79.7402489999999,44.736902,c(599741.070460543, 4954496.05580252),1773,0.200464073695738,0.200464073695738,1.40345810566638,1.40345810566638
"1774",2071,2071,"G-Bay","IMRP","2024-09-12T14:56:05Z",100,80,-79.7403659999999,44.736947,c(599731.729580275, 4954500.91114012),1774,0.207469732022386,0.207469732022386,1.41862767453414,1.41862767453414
"1775",2072,2072,"G-Bay","IMRP","2024-09-12T14:56:56Z",100,80,-79.7404299999999,44.7369870000001,c(599726.593597504, 4954505.27601811),1775,0.209065298304468,0.209065298304468,1.41826089906405,1.41826089906405
"1776",2073,2073,"G-Bay","IMRP","2024-09-12T14:57:39Z",100,80,-79.740451,44.7370480000001,c(599724.826054713, 4954512.02631817),1776,0.211887827614046,0.211887827614046,1.42150033662135,1.42150033662135
"1777",2074,2074,"G-Bay","IMRP","2024-09-12T14:58:12Z",100,70,-79.7404069999999,44.737087,c(599728.242716231, 4954516.41244795),1777,0.206334615223356,0.206334615223356,1.41853957036068,1.41853957036068
"1778",2075,2075,"G-Bay","IMRP","2024-09-12T14:58:49Z",100,76,-79.7403409999999,44.7371420000001,c(599733.373716881, 4954522.60285754),1778,0.200096020695301,0.200096020695301,1.40893267573617,1.40893267573617
"1779",2076,2076,"G-Bay","IMRP","2024-09-12T15:00:22Z",100,70,-79.7404099999999,44.7371640000001,c(599727.872818795, 4954524.96212288),1779,0.20661945950526,0.20661945950526,1.42127234415286,1.42127234415286
"1780",2077,2077,"G-Bay","IMRP","2024-09-12T15:01:13Z",100,80,-79.740506,44.737147,c(599720.301241043, 4954522.95609474),1780,0.213604612615783,0.213604612615783,1.39688908453131,1.39688908453131
"1781",2078,2078,"G-Bay","IMRP","2024-09-12T15:01:51Z",100,80,-79.740539,44.7371190000001,c(599717.736595477, 4954519.80535347),1781,0.21710855711607,0.21710855711607,1.38443827594339,1.38443827594339
"1782",2079,2079,"G-Bay","IMRP","2024-09-12T15:02:34Z",100,75,-79.740617,44.7370750000001,c(599711.636568971, 4954514.82216242),1782,0.225898420881279,0.225898420881279,1.38487109537933,1.38487109537933
"1783",2080,2080,"G-Bay","IMRP","2024-09-12T15:03:19Z",100,80,-79.740534,44.7369850000001,c(599718.362809668, 4954504.92642745),1783,0.220340177507658,0.220340177507658,1.40199083777741,1.40199083777741
"1784",2081,2081,"G-Bay","IMRP","2024-09-12T15:03:55Z",100,75,-79.740444,44.73693,c(599725.583130842, 4954498.92716291),1784,0.218032551455429,0.218032551455429,1.41750507778079,1.41750507778079
"1785",2082,2082,"G-Bay","IMRP","2024-09-12T15:04:47Z",100,78,-79.740361,44.73688,c(599732.240641753, 4954493.4747411),1785,0.211274969128591,0.211274969128591,1.41872794332965,1.41872794332965
"1786",2083,2083,"G-Bay","IMRP","2024-09-12T15:05:30Z",100,75,-79.740283,44.7368310000001,c(599738.500567327, 4954488.1272813),1786,0.192816076241788,0.192816076241788,1.41440677098979,1.41440677098979
"1787",2084,2084,"G-Bay","IMRP","2024-09-12T15:07:58Z",100,70,-79.7400739999999,44.736791,c(599755.117021251, 4954483.94012074),1787,0.175023974381813,0.175023974381813,1.38085929426294,1.38085929426294
"1788",2085,2085,"G-Bay","IMRP","2024-09-12T15:09:12Z",100,85,-79.7401629999999,44.7367320000001,c(599748.171847627, 4954477.2771764),1788,0.174597364117814,0.174597364117814,1.38236940916236,1.38236940916236
"1789",2086,2086,"G-Bay","IMRP","2024-09-12T15:09:47Z",100,90,-79.7402979999999,44.7367530000001,c(599737.447037777, 4954479.44446692),1789,0.193739179278811,0.193739179278811,1.39609951980243,1.39609951980243
"1790",2087,2087,"G-Bay","IMRP","2024-09-12T15:11:19Z",100,85,-79.740462,44.736729,c(599724.503501663, 4954476.57753079),1790,0.208730594696916,0.208730594696916,1.39753877627648,1.39753877627648
"1791",2088,2088,"G-Bay","IMRP","2024-09-12T15:12:16Z",100,82,-79.7406339999999,44.7366960000001,c(599710.942018936, 4954472.70107779),1791,0.22014643680794,0.22014643680794,1.39420315886221,1.39420315886221
"1792",2089,2089,"G-Bay","IMRP","2024-09-12T15:12:59Z",100,92,-79.740483,44.7366510000001,c(599722.974896481, 4954467.88736768),1792,0.210802377502398,0.210802377502398,1.37727769459985,1.37727769459985
"1793",2090,2090,"G-Bay","IMRP","2024-09-12T15:14:30Z",100,95,-79.740128,44.7365600000001,c(599751.238745505, 4954458.21388663),1793,0.189388594878392,0.189388594878392,1.37492363293827,1.37492363293827
"1794",2091,2091,"G-Bay","IMRP","2024-09-12T15:15:14Z",100,75,-79.740031,44.736519,c(599758.989305385, 4954453.77839239),1794,0.162103813214594,0.162103813214594,1.37054402683569,1.37054402683569
"1795",2092,2092,"G-Bay","IMRP","2024-09-12T15:16:17Z",100,65,-79.7399339999999,44.7364920000001,c(599766.7157996, 4954450.89806187),1795,0.154446993373455,0.154446993373455,1.36482468187791,1.36482468187791
"1796",2093,2093,"G-Bay","IMRP","2024-09-12T15:18:36Z",100,75,-79.740045,44.7364690000001,c(599757.96682284, 4954448.20710951),1796,0.163839552695581,0.163839552695581,1.3695148081972,1.3695148081972
"1797",2094,2094,"G-Bay","IMRP","2024-09-12T15:19:25Z",100,85,-79.7402739999999,44.7364680000001,c(599739.837248509, 4954447.81537362),1797,0.191192130808586,0.191192130808586,1.38710074710548,1.38710074710548
"1798",2095,2095,"G-Bay","IMRP","2024-09-12T15:20:04Z",100,95,-79.740357,44.7363950000001,c(599733.391143527, 4954439.60464465),1798,0.192412173370265,0.192412173370265,1.37281661507437,1.37281661507437
"1799",2096,2096,"G-Bay","IMRP","2024-09-12T15:22:29Z",100,80,-79.7402039999999,44.7363040000001,c(599745.661543234, 4954429.68363315),1799,0.189950026460984,0.189950026460984,1.38505264873627,1.38505264873627
"1800",2097,2097,"G-Bay","IMRP","2024-09-12T15:23:45Z",100,80,-79.7400969999999,44.736254,c(599754.21937047, 4954424.26064591),1800,0.174339049752067,0.174339049752067,1.35404696496116,1.35404696496116
"1801",2098,2098,"G-Bay","IMRP","2024-09-12T15:24:28Z",100,55,-79.7400279999999,44.736203,c(599759.770231827, 4954418.68001053),1801,0.166963626077436,0.166963626077436,1.32755649452448,1.32755649452448
"1802",2099,2099,"G-Bay","IMRP","2024-09-12T15:25:41Z",100,70,-79.740084,44.736187,c(599755.363870583, 4954416.8340541),1802,0.172016485877114,0.172016485877114,1.32802482197615,1.32802482197615
"1803",2100,2100,"G-Bay","IMRP","2024-09-12T15:26:31Z",100,95,-79.740197,44.7361250000001,c(599746.523545724, 4954409.80845107),1803,0.183594967354555,0.183594967354555,1.34350296024866,1.34350296024866
"1804",2101,2101,"G-Bay","IMRP","2024-09-12T15:27:22Z",100,80,-79.7402979999999,44.7360770000001,c(599738.609250386, 4954404.35272002),1804,0.194097646692918,0.194097646692918,1.33152462912975,1.33152462912975
"1805",2102,2102,"G-Bay","IMRP","2024-09-12T15:28:03Z",100,80,-79.74027,44.735939,c(599741.063452078, 4954389.05765308),1805,0.192373497604653,0.192373497604653,1.32303788203111,1.32303788203111
"1806",2103,2103,"G-Bay","IMRP","2024-09-12T15:28:59Z",100,85,-79.7400949999999,44.7359010000001,c(599754.984712202, 4954385.0509889),1806,0.181627255892839,0.181627255892839,1.31460000624155,1.31460000624155
"1807",2104,2104,"G-Bay","IMRP","2024-09-12T15:29:35Z",100,80,-79.739977,44.7358820000001,c(599764.360240121, 4954383.08505256),1807,0.173421382468878,0.173421382468878,1.30373911934233,1.30373911934233
"1808",2105,2105,"G-Bay","IMRP","2024-09-12T15:30:21Z",100,75,-79.7398909999999,44.7358550000001,c(599771.215875435, 4954380.19124333),1808,0.167889519938011,0.167889519938011,1.30118881808308,1.30118881808308
"1809",2106,2106,"G-Bay","IMRP","2024-09-12T15:31:06Z",100,85,-79.739719,44.7358080000001,c(599784.915124869, 4954375.18122367),1809,0.151551728253598,0.151551728253598,1.29531076526608,1.29531076526608
"1810",2107,2107,"G-Bay","IMRP","2024-09-12T15:31:43Z",100,70,-79.739588,44.735779,c(599795.337178961, 4954372.12044541),1810,0.143773460280659,0.143773460280659,1.28758010406212,1.28758010406212
"1811",2108,2108,"G-Bay","IMRP","2024-09-12T15:32:38Z",100,40,-79.739367,44.735734,c(599812.912695691, 4954367.39273052),1811,0.126884719916523,0.126884719916523,1.27604649205292,1.27604649205292
"1812",2109,2109,"G-Bay","IMRP","2024-09-12T15:33:46Z",100,75,-79.7394219999999,44.7356370000001,c(599808.724844021, 4954356.55028584),1812,0.135248071046956,0.135248071046956,1.27529481339025,1.27529481339025
"1813",2110,2110,"G-Bay","IMRP","2024-09-12T15:35:01Z",100,75,-79.7394169999999,44.735464,c(599809.41836313, 4954337.33915337),1813,0.139459042666229,0.139459042666229,1.16837761551736,1.16837761551736
"1814",2111,2111,"G-Bay","IMRP","2024-09-12T15:35:37Z",100,75,-79.739585,44.7354910000001,c(599796.07012696, 4954340.1323777),1814,0.151887249021408,0.151887249021408,1.27109498680818,1.27109498680818
"1815",2112,2112,"G-Bay","IMRP","2024-09-12T15:36:30Z",100,80,-79.739708,44.7355230000001,c(599786.27627942, 4954343.53621075),1815,0.159938602131746,0.159938602131746,1.28622453518346,1.28622453518346
"1816",2113,2113,"G-Bay","IMRP","2024-09-12T15:37:07Z",100,85,-79.739819,44.735551,c(599777.439448537, 4954346.51043936),1816,0.168351105685955,0.168351105685955,1.28854637481098,1.28854637481098
"1817",2114,2114,"G-Bay","IMRP","2024-09-12T15:37:46Z",100,80,-79.739927,44.7355910000001,c(599768.819520863, 4954350.82134675),1817,0.174790928596805,0.174790928596805,1.27284734533852,1.27284734533852
"1818",2115,2115,"G-Bay","IMRP","2024-09-12T15:39:34Z",100,85,-79.740224,44.7357440000001,c(599745.040849193, 4954367.45294618),1818,0.196971954945006,0.196971954945006,1.22654319035334,1.22654319035334
"1819",2116,2116,"G-Bay","IMRP","2024-09-12T15:40:30Z",100,100,-79.7403409999999,44.735825,c(599735.637893811, 4954376.30724839),1819,0.202465650208771,0.202465650208771,1.24795544334237,1.24795544334237
"1820",2117,2117,"G-Bay","IMRP","2024-09-12T15:41:00Z",100,85,-79.7404769999999,44.7359040000001,c(599724.734044347, 4954384.91611917),1820,0.209174330097774,0.209174330097774,1.24986777960302,1.24986777960302
"1821",2118,2118,"G-Bay","IMRP","2024-09-12T15:41:47Z",100,95,-79.740623,44.736095,c(599712.845952899, 4954405.95399228),1821,0.221198963731242,0.221198963731242,1.28974540897711,1.28974540897711
"1822",2119,2119,"G-Bay","IMRP","2024-09-12T16:00:05Z",100,95,-79.756137,44.7526070000001,c(598456.467168347, 4956221.26074465),1822,0.0318454334616677,0.0318454334616677,1.36567618331329,1.36567618331329
"1823",2120,2120,"G-Bay","IMRP","2024-09-12T16:00:52Z",100,65,-79.7561919999999,44.7526540000001,c(598452.033895213, 4956226.41508476),1823,0.0343375364698976,0.0343375364698976,1.28535048914585,1.28535048914585
"1824",2121,2121,"G-Bay","IMRP","2024-09-12T16:01:23Z",100,62,-79.756268,44.752646,c(598446.03178611, 4956225.43446802),1824,0.0304919010499155,0.0304919010499155,1.27924011260771,1.27924011260771
"1825",2122,2122,"G-Bay","IMRP","2024-09-12T16:02:58Z",100,40,-79.756297,44.7525870000001,c(598443.836499999, 4956218.8454987),1825,0.0233425818485215,0.0233425818485215,1.27518319037491,1.27518319037491
"1826",2123,2123,"G-Bay","IMRP","2024-09-12T16:03:35Z",50,35,-79.756353,44.7525650000001,c(598439.441231279, 4956216.33392711),1826,0.019124446948953,0.019124446948953,1.26907364792939,1.26907364792939
"1827",2124,2124,"G-Bay","IMRP","2024-09-12T16:04:35Z",100,40,-79.75638,44.752623,c(598437.205602712, 4956222.74406266),1827,0.0250820366686862,0.0250820366686862,1.27113047753406,1.27113047753406
"1828",2125,2125,"G-Bay","IMRP","2024-09-12T16:05:26Z",100,45,-79.756422,44.7526590000001,c(598433.82002111, 4956226.69223199),1828,0.0274014767888679,0.0274014767888679,1.27819448088694,1.27819448088694
"1829",2126,2126,"G-Bay","IMRP","2024-09-12T16:05:50Z",100,55,-79.7564629999999,44.752691,c(598430.520388083, 4956230.19728171),1829,0.0278978863680624,0.0278978863680624,1.29664576966284,1.29664576966284
"1830",2127,2127,"G-Bay","IMRP","2024-09-12T16:07:06Z",30,30,-79.756558,44.7526560000001,c(598423.060191086, 4956226.1944677),1830,0.0197194698587928,0.0197194698587928,1.2887722841044,1.2887722841044
"1831",2128,2128,"G-Bay","IMRP","2024-09-12T16:08:22Z",20,45,-79.756611,44.7527640000001,c(598418.681710457, 4956238.12729799),1831,0.0248236147171846,0.0248236147171846,1.29128744704706,1.29128744704706
"1832",2129,2129,"G-Bay","IMRP","2024-09-12T16:09:07Z",40,28,-79.756789,44.7527200000001,c(598404.667029959, 4956233.02437038),1832,0.0107348380222182,0.0107348380222182,1.21685267564421,1.21685267564421
"1833",2130,2130,"G-Bay","IMRP","2024-09-12T16:10:19Z",30,15,-79.756898,44.752709,c(598396.057938025, 4956231.67064274),1833,0.00291074416862858,0.00291074416862858,1.14128411526422,1.14128411526422
